8039.74	0.330015
8059.87	0.329653
8059.87	0.329569
8079.79	0.329271
8079.79	0.329272
8079.8	0.329327
8099.91	0.32903
8099.9	0.328982
8119.85	0.328721
8119.85	0.328659
8119.84	0.328757
8139.77	0.328319
8139.77	0.328255
8159.88	0.328
8159.88	0.327976
8159.89	0.327944
8179.81	0.327583
8179.84	0.327597
8179.82	0.327565
8199.76	0.327266
8199.76	0.327235
8219.86	0.326924
8219.86	0.32696
8219.86	0.326953
8239.8	0.326561
8239.79	0.326658
8239.78	0.326579
8259.92	0.326292
8259.9	0.326286
8279.84	0.325927
8279.84	0.325936
8279.84	0.326005
8299.76	0.325744
8299.78	0.325655
8299.76	0.325688
8319.87	0.325322
8319.89	0.325288
8319.89	0.325326
8339.81	0.325031
8339.82	0.325009
8359.74	0.324659
8359.75	0.324701
8359.75	0.324788
8379.86	0.324302
8379.86	0.324383
8379.86	0.324388
8399.79	0.324027
8399.8	0.323983
8419.91	0.323731
8419.92	0.323727
8419.91	0.323659
8439.85	0.32339
8439.83	0.323393
8439.83	0.323361
8459.77	0.32307
8459.77	0.323024
8459.77	0.323078
8479.88	0.322796
8479.88	0.322636
8499.81	0.322347
8499.81	0.322288
8499.81	0.322324
8519.75	0.322042
8519.75	0.322063
8519.74	0.322046
8539.86	0.321702
8539.85	0.321673
8539.85	0.321758
8559.79	0.321469
8559.79	0.321371
8579.91	0.321061
8579.9	0.32106
8579.9	0.321044
8599.83	0.320757
8599.83	0.320809
8599.83	0.320709
8619.76	0.320457
8619.76	0.320483
8639.88	0.320117
8639.87	0.320166
8639.89	0.320013
8659.82	0.319743
8659.8	0.31972
8659.8	0.319766
8679.74	0.319506
8679.73	0.319446
8679.72	0.319379
8699.85	0.319047
8699.87	0.319117
8719.77	0.318723
8719.78	0.318802
8719.8	0.318839
8739.91	0.318425
8739.91	0.318474
8739.89	0.318463
8759.84	0.318114
8759.84	0.318062
8759.84	0.318122
8779.76	0.317727
8779.76	0.317723
8799.9	0.31742
8799.91	0.317437
8799.89	0.317415
8819.82	0.317198
8819.82	0.317096
8819.82	0.31714
8839.75	0.316824
8839.74	0.316759
8859.85	0.316496
8859.86	0.31645
8859.87	0.316406
8879.78	0.316031
8879.79	0.316103
8879.78	0.316085
8899.9	0.315777
8899.9	0.315848
8919.83	0.31552
8919.84	0.315573
8919.83	0.315488
8939.76	0.315199
8939.75	0.3152
8939.77	0.315152
8959.89	0.314861
8959.88	0.314828
8959.88	0.314913
8979.81	0.314583
8979.81	0.314501
8999.74	0.31413
8999.73	0.314235
8999.74	0.314307
