2299.97	0.0928048	0.001
2299.96	0.0926858	0.001
2400.11	0.0964606	0.001
2399.98	0.0965128	0.001
2399.91	0.0964699	0.001
2500	0.100384	0.001
2500.01	0.100253	0.001
2500.03	0.100257	0.001
2600.02	0.103965	0.001
2600.03	0.103975	0.001
2700.02	0.1077	0.001
2700.01	0.107674	0.001
2700.07	0.107656	0.001
2799.89	0.111409	0.001
2799.98	0.111379	0.001
2799.82	0.111333	0.001
2899.98	0.115103	0.001
2899.89	0.115014	0.001
2899.88	0.115113	0.001
2999.95	0.11871	0.001
2999.9	0.118596	0.001
2999.88	0.118653	0.001
3099.85	0.122254	0.001
3099.93	0.122179	0.001
3199.92	0.125735	0.001
3199.94	0.125793	0.001
3199.97	0.125724	0.001
3299.97	0.129257	0.001
3299.96	0.129242	0.001
3299.92	0.129303	0.001
3399.9	0.132812	0.001
3400	0.132927	0.001
3399.96	0.132818	0.001
3499.89	0.136319	0.001
3499.86	0.136265	0.001
3555.18	0.134411	0.001
3599.92	0.139748	0.001
3599.87	0.139672	0.001
3699.87	0.143126	0.001
3699.85	0.143181	0.001
3699.85	0.143194	0.001
3799.91	0.146598	0.001
3799.89	0.146479	0.001
3799.9	0.146566	0.001
3899.92	0.149899	0.001
3899.87	0.1498	0.001
3899.94	0.149855	0.001
3999.96	0.153248	0.001
3999.92	0.153213	0.001
4100	0.156489	0.001
4099.9	0.156477	0.001
4099.96	0.156483	0.001
4200.02	0.15973	0.001
4199.94	0.159686	0.001
4200.02	0.159696	0.001
4299.8	0.162947	0.001
4299.9	0.162985	0.001
4299.78	0.162985	0.001
4399.83	0.166121	0.001
4399.87	0.166162	0.001
4399.87	0.166126	0.001
4499.88	0.169312	0.001
4499.84	0.169282	0.001
4599.91	0.172558	0.001
4599.92	0.172381	0.001
4599.89	0.172316	0.001
4699.94	0.175545	0.001
4699.92	0.175521	0.001
4700	0.17547	0.001
4799.93	0.178491	0.001
4799.96	0.178509	0.001
4799.92	0.178565	0.001
4899.96	0.181625	0.001
4899.95	0.18153	0.001
4899.96	0.181598	0.001
4999.97	0.184431	0.001
5000	0.184511	0.001
5099.81	0.187492	0.001
5099.84	0.187467	0.001
5099.84	0.187446	0.001
5199.81	0.190304	0.001
5199.81	0.190354	0.001
5199.84	0.190457	0.001
5299.9	0.19326	0.001
5299.89	0.193202	0.001
5299.94	0.19328	0.001
5399.87	0.196143	0.001
5399.87	0.196092	0.001
5399.92	0.19606	0.001
5499.89	0.19884	0.001
5499.92	0.199052	0.001
5599.93	0.2017	0.001
5599.93	0.201681	0.001
5599.93	0.201677	0.001
5699.95	0.204602	0.001
5699.93	0.204492	0.001
5699.95	0.204447	0.001
5799.97	0.207155	0.001
5799.97	0.207025	0.001
5799.96	0.207108	0.001
5899.77	0.209858	0.001
5899.8	0.209788	0.001
5899.81	0.209918	0.001
5999.85	0.212518	0.001
5999.83	0.212505	0.001
6099.87	0.215048	0.001
6099.88	0.214985	0.001
6099.87	0.215132	0.001
6199.87	0.217692	0.001
6199.85	0.217721	0.001
6199.87	0.217692	0.001
6299.91	0.220262	0.001
6299.96	0.22029	0.001
6299.92	0.220178	0.001
6399.95	0.222745	0.001
6399.89	0.222736	0.001
6399.96	0.222802	0.001
6499.97	0.225218	0.001
6499.87	0.225275	0.001
6499.88	0.225258	0.001
6599.84	0.227632	0.001
6599.77	0.227644	0.001
6699.78	0.230186	0.001
6699.8	0.230028	0.001
6699.79	0.230039	0.001
6799.84	0.232353	0.001
6799.84	0.232416	0.001
6799.81	0.232347	0.001
6899.84	0.234754	0.001
6899.85	0.234873	0.001
6899.86	0.234831	0.001
6999.85	0.237096	0.001
6999.82	0.237191	0.001
7099.91	0.239432	0.001
7099.89	0.239359	0.001
7099.88	0.239411	0.001
7199.9	0.241608	0.001
7199.88	0.241618	0.001
7199.9	0.241602	0.001
7299.93	0.243962	0.001
7299.93	0.243923	0.001
7299.92	0.243892	0.001
7399.75	0.246139	0.001
7399.76	0.246194	0.001
7399.74	0.246029	0.001
7499.77	0.248269	0.001
7499.78	0.248231	0.001
7599.82	0.250414	0.001
7599.8	0.250526	0.001
7599.84	0.2504	0.001
7699.86	0.252446	0.001
7699.81	0.252627	0.001
7699.83	0.25257	0.001
7799.81	0.254699	0.001
7799.84	0.254611	0.001
7799.83	0.254568	0.001
7899.88	0.256774	0.001
7899.86	0.256885	0.001
7999.87	0.258793	0.001
7999.89	0.258608	0.001
7999.9	0.258714	0.001
8099.92	0.260775	0.001
8099.91	0.260685	0.001
8099.88	0.260644	0.001
8199.74	0.262635	0.001
8199.74	0.262578	0.001
8199.75	0.262641	0.001
8299.76	0.26449	0.001
8299.76	0.264639	0.001
8299.78	0.264572	0.001
8399.81	0.266502	0.001
8399.75	0.266655	0.001
8499.85	0.268552	0.001
8499.78	0.26837	0.001
8499.85	0.268444	0.001
8599.91	0.27029	0.001
8599.89	0.270526	0.001
8599.77	0.270176	0.001
8699.71	0.271855	0.001
8699.41	0.271632	0.001
8699.37	0.271425	0.001
8799.74	0.273397	0.001
8800.09	0.274618	0.001
8899.54	0.277355	0.001
8900	0.275428	0.001
8899.56	0.278019	0.001
9000.14	0.276954	0.001
8999.04	0.2786	0.001
9000.53	0.276329	0.001
9099.52	0.279681	0.001
9099.58	0.279349	0.001
9099.95	0.27887	0.001
9199.74	0.280967	0.001
9199.8	0.281182	0.001
9299.8	0.282776	0.001
9299.82	0.282651	0.001
9299.77	0.282582	0.001
9399.82	0.284355	0.001
9399.85	0.284339	0.001
9399.83	0.284241	0.001
9499.83	0.285925	0.001
9499.81	0.286094	0.001
9499.85	0.285915	0.001
9599.87	0.287678	0.001
9599.87	0.287716	0.001
9599.89	0.287679	0.001
9699.7	0.28927	0.001
9699.71	0.289171	0.001
9699.73	0.289368	0.001
9799.74	0.290812	0.001
9799.74	0.29074	0.001
9799.73	0.290779	0.001
9899.77	0.292366	0.001
9899.75	0.292259	0.001
9999.78	0.294064	0.001
9999.76	0.293806	0.001
9999.8	0.293806	0.001
10099.8	0.295476	0.001
10099.8	0.29527	0.001
10099.8	0.295193	0.001
10199.8	0.296808	0.001
10199.8	0.296802	0.001
10199.8	0.296684	0.001
10299.9	0.298281	0.001
10299.8	0.298226	0.001
10399.8	0.299708	0.001
10399.8	0.299668	0.001
10399.8	0.299739	0.001
10499.7	0.301114	0.001
10499.7	0.301212	0.001
10499.7	0.301166	0.001
10599.7	0.30251	0.001
10599.7	0.302572	0.001
10599.7	0.302408	0.001
10699.7	0.303932	0.001
10699.7	0.303894	0.001
10799.7	0.305226	0.001
10799.8	0.305241	0.001
10799.8	0.305232	0.001
10899.8	0.306611	0.001
10899.8	0.306556	0.001
10899.8	0.306525	0.001
10999.8	0.307898	0.001
10999.8	0.30796	0.001
11099.8	0.309183	0.001
11099.8	0.309283	0.001
11099.8	0.3091	0.001
11199.9	0.310466	0.001
11199.9	0.310542	0.001
11199.9	0.310505	0.001
11299.7	0.311737	0.001
11299.7	0.311767	0.001
11299.7	0.311817	0.001
11399.7	0.312995	0.001
11399.7	0.313069	0.001
11499.7	0.314332	0.001
11499.7	0.314226	0.001
11499.7	0.314322	0.001
11599.8	0.31552	0.001
11599.7	0.315572	0.001
11599.7	0.315628	0.001
11699.7	0.316618	0.001
11699.8	0.316807	0.001
11799.8	0.317903	0.001
11799.8	0.31799	0.001
11799.7	0.317953	0.001
11899.8	0.319046	0.001
11899.8	0.318951	0.001
11899.8	0.31905	0.001
11999.8	0.320134	0.001
11999.8	0.320188	0.001
12099.7	0.321273	0.001
12099.7	0.321476	0.001
12099.7	0.321223	0.001
12199.7	0.322536	0.001
12199.7	0.322623	0.001
12199.7	0.322525	0.001
12299.7	0.323564	0.001
12299.7	0.323573	0.001
12399.7	0.324586	0.001
12399.7	0.324631	0.001
12399.7	0.324695	0.001
12499.7	0.325862	0.001
12499.8	0.32573	0.001
12499.8	0.325689	0.001
12599.8	0.326668	0.001
12599.8	0.326657	0.001
12599.8	0.326616	0.001
12699.8	0.327844	0.001
12699.8	0.327656	0.001
12799.6	0.328665	0.001
12799.7	0.328684	0.001
12799.6	0.328728	0.001
12899.6	0.329713	0.001
12899.7	0.329826	0.001
12899.7	0.32987	0.001
12999.7	0.330805	0.001
12999.7	0.330787	0.001
13099.7	0.331849	0.001
13099.7	0.331874	0.001
13099.7	0.331799	0.001
13199.7	0.33265	0.001
13199.7	0.332822	0.001
13199.7	0.332789	0.001
13299.7	0.33369	0.001
13299.7	0.333684	0.001
13399.8	0.334649	0.001
13399.8	0.334723	0.001
13399.8	0.33479	0.001
13499.8	0.335579	0.001
13499.8	0.335717	0.001
13499.8	0.335517	0.001
13599.6	0.336574	0.001
13599.6	0.336511	0.001
13599.6	0.336595	0.001
13699.6	0.337367	0.001
13699.7	0.33731	0.001
13799.7	0.338197	0.001
13799.7	0.338343	0.001
13799.7	0.338243	0.001
13899.7	0.339198	0.001
13899.7	0.339124	0.001
13899.7	0.339149	0.001
13999.7	0.340009	0.001
13999.7	0.340083	0.001
14099.8	0.340904	0.001
14099.7	0.340838	0.001
14099.7	0.34078	0.001
14199.7	0.341742	0.001
14199.7	0.341782	0.001
14199.8	0.341799	0.001
14299.8	0.342552	0.001
14299.8	0.342537	0.001
14399.6	0.343379	0.001
14399.6	0.343379	0.001
14399.6	0.343307	0.001
14499.6	0.344116	0.001
14499.6	0.344177	0.001
14599.7	0.344876	0.001
14599.7	0.345041	0.001
14599.7	0.345058	0.001
14699.7	0.345763	0.001
14699.7	0.345656	0.001
14699.7	0.345737	0.001
14799.7	0.346532	0.001
14799.7	0.346516	0.001
14899.7	0.347204	0.001
14899.7	0.347159	0.001
14899.7	0.347262	0.001
14999.8	0.348176	0.001
14999.7	0.348131	0.001
14999.8	0.348056	0.001
15099.7	0.348899	0.001
15099.8	0.348837	0.001
15199.6	0.34937	0.001
15199.6	0.349592	0.001
15199.6	0.349533	0.001
15299.7	0.350387	0.001
15299.6	0.350329	0.001
15299.6	0.35023	0.001
15399.7	0.350893	0.001
15399.6	0.350988	0.001
15499.7	0.351649	0.001
15499.7	0.351682	0.001
15499.7	0.351622	0.001
15599.7	0.352374	0.001
15599.7	0.352403	0.001
15599.7	0.35236	0.001
15699.7	0.353182	0.001
15699.7	0.353061	0.001
15799.7	0.353775	0.001
15799.7	0.353672	0.001
15799.7	0.353761	0.001
15899.6	0.354371	0.001
15899.6	0.354529	0.001
15899.5	0.354468	0.001
15999.6	0.355082	0.001
15999.6	0.355064	0.001
16099.6	0.355865	0.001
16099.6	0.355675	0.001
16099.6	0.355829	0.001
16199.6	0.356227	0.001
16199.6	0.356271	0.001
16199.6	0.356427	0.001
16299.7	0.356925	0.001
16299.7	0.357032	0.001
16399.7	0.35761	0.001
16399.7	0.357569	0.001
16399.7	0.357589	0.001
16499.7	0.358338	0.001
16499.7	0.358168	0.001
16499.7	0.358214	0.001
16599.7	0.358835	0.001
16599.7	0.358845	0.001
16699.6	0.359517	0.001
16699.6	0.359497	0.001
16699.5	0.359435	0.001
16799.6	0.360147	0.001
16799.6	0.360029	0.001
16799.6	0.360079	0.001
16899.6	0.360644	0.001
16899.6	0.360664	0.001
16999.6	0.361299	0.001
16999.6	0.361348	0.001
16999.7	0.361245	0.001
17099.6	0.361968	0.001
17099.6	0.361923	0.001
17199.7	0.362428	0.001
17199.7	0.362437	0.001
17199.7	0.362354	0.001
17299.7	0.363121	0.001
17299.7	0.362946	0.001
17299.7	0.362993	0.001
17399.7	0.363526	0.001
17399.7	0.363514	0.001
17499.6	0.364062	0.001
17499.5	0.36407	0.001
17499.5	0.364086	0.001
17599.5	0.36457	0.001
17599.6	0.364682	0.001
17599.5	0.364601	0.001
17699.6	0.365102	0.001
17699.6	0.365175	0.001
17799.6	0.365748	0.001
17799.6	0.365732	0.001
17799.6	0.365668	0.001
17899.7	0.366137	0.001
17899.6	0.366309	0.001
17999.7	0.36677	0.001
17999.7	0.366758	0.001
17999.7	0.366659	0.001
