8019.82	0.25931
8039.75	0.259626
8039.73	0.259591
8039.76	0.259742
8059.88	0.260129
8059.87	0.260136
8079.79	0.260533
8079.77	0.260608
8079.81	0.260519
8099.92	0.261008
8099.87	0.26097
8099.94	0.260922
8119.86	0.261347
8119.83	0.261281
8119.83	0.261246
8139.8	0.261758
8139.75	0.261665
8159.89	0.26216
8159.9	0.262197
8159.89	0.262024
8179.81	0.262536
8179.82	0.262647
8179.83	0.26265
8199.73	0.262923
8199.74	0.262986
8199.72	0.262918
8219.82	0.263207
8219.88	0.263421
8239.78	0.263757
8239.79	0.263732
8239.79	0.263742
8259.9	0.264138
8259.91	0.264144
8259.93	0.264208
8279.87	0.264567
8279.85	0.264597
8279.83	0.264658
8299.77	0.265075
8299.74	0.264993
8319.91	0.265423
8319.91	0.265423
8319.9	0.265297
8339.82	0.265742
8339.81	0.265716
8339.83	0.26571
8359.76	0.266146
8359.73	0.266108
8359.74	0.266136
8379.87	0.266564
8379.88	0.266615
8379.91	0.266476
8399.78	0.267044
8399.77	0.266837
8399.82	0.266919
8419.91	0.267352
8419.9	0.267448
8439.87	0.267733
8439.87	0.267796
8439.86	0.267766
8459.75	0.268056
8459.77	0.26809
8459.77	0.268173
8479.91	0.268605
8479.92	0.268485
8479.89	0.268592
8499.82	0.268781
8499.82	0.268864
8499.82	0.268831
8519.75	0.269125
8519.74	0.269373
8539.86	0.269684
8539.88	0.269639
8539.88	0.269568
8559.83	0.270067
8559.82	0.269915
8559.77	0.269973
8579.93	0.270529
8579.94	0.270396
8579.89	0.270329
8599.82	0.270694
8599.86	0.270799
8619.78	0.271253
8619.78	0.271215
8619.73	0.271068
8639.86	0.271466
8639.92	0.271552
8639.87	0.27152
8659.81	0.271876
8659.81	0.271851
8659.84	0.271748
8679.71	0.272212
8679.72	0.272151
8699.88	0.27256
8699.86	0.272543
8699.85	0.272546
8719.78	0.272813
8719.81	0.272892
8719.76	0.273014
8739.89	0.273316
8739.86	0.273221
8739.9	0.273343
8759.84	0.273715
8759.83	0.273642
8759.83	0.273644
8779.75	0.274074
8779.76	0.273934
8799.88	0.274499
8799.9	0.274428
8799.9	0.274449
