8040.11	56.0081	0.067
8060.66	55.9838	0.067
8060.49	55.8316	0.067
8080.27	55.8058	0.067
8079.97	55.8699	0.067
8100.64	55.7334	0.067
8101.52	55.6839	0.067
8118.92	55.5751	0.067
8119.01	55.4873	0.067
8138.82	55.7723	0.067
8141.77	55.8639	0.067
8160.73	55.7376	0.067
8159.25	55.7195	0.067
8179.63	55.5941	0.067
8180.03	55.7019	0.067
8199.43	55.5956	0.067
8200.9	55.5637	0.067
8222.59	55.3453	0.067
8219.65	55.4072	0.067
8239.99	55.5804	0.067
8239.95	55.5161	0.067
8260.27	55.8002	0.067
8259.49	55.3957	0.067
8280.33	55.4726	0.067
8281.5	55.3425	0.067
8298.65	55.2385	0.067
8300.28	55.2021	0.067
8320.26	55.4234	0.067
8323	54.9118	0.067
8340.25	55.2154	0.067
8338.34	55.4069	0.067
8360.02	55.1952	0.067
8380.03	55.2755	0.067
8378.66	55.3822	0.067
8400.8	54.827	0.067
8400.64	55.4111	0.067
8418.69	55.3545	0.067
8420.38	55.151	0.067
8440.21	55.2176	0.067
8441.21	54.8013	0.067
8462.04	54.7291	0.067
8459.28	55.0279	0.067
8479.46	55.0865	0.067
8479.61	54.8329	0.067
8499.24	55.3369	0.067
8497.82	55.4568	0.067
8499.2	54.8375	0.067
8521.16	54.75	0.067
8519.12	54.6905	0.067
8540.74	54.6751	0.067
8539.23	54.9589	0.067
8542.26	54.7462	0.067
8560.52	54.8413	0.067
8560.12	54.9181	0.067
8582.32	54.7778	0.067
8582.63	54.5446	0.067
8598.37	54.8012	0.067
8599.03	54.9947	0.067
8619.39	54.7146	0.067
8619.66	54.4265	0.067
8639.3	54.8811	0.067
8639.12	55.1539	0.067
8658.37	54.7744	0.067
8660.91	54.5701	0.067
8678.96	54.8253	0.067
8680.52	54.4307	0.067
8700.17	54.7657	0.067
8699.56	54.7127	0.067
8718.54	54.6679	0.067
8722.17	54.1527	0.067
8739.72	54.7626	0.067
8738.62	54.852	0.067
8739.68	54.4181	0.067
8760.81	54.3738	0.067
8760.94	54.3603	0.067
8779.36	54.6221	0.067
8779.77	54.291	0.067
8799.11	54.5164	0.067
8799.07	54.6738	0.067
8819.02	54.4264	0.067
8818.51	54.7498	0.067
8840.88	54.0363	0.067
8838.18	54.5873	0.067
8858.78	54.2017	0.067
8860.05	54.6728	0.067
8878.98	54.3152	0.067
8879.65	54.3034	0.067
8903.15	54.0803	0.067
8899.17	54.1228	0.067
8922.38	54.0823	0.067
8921.15	54.3844	0.067
8940.51	54.2638	0.067
8939.05	54.4087	0.067
8961.13	54.1508	0.067
