0	-0.0418821	0	-0.203774	0	0.18792
5.00E-06	0.0417994	5.00E-06	-0.144231	5.00E-06	0.202726
1.00E-05	0.124194	1.00E-05	-0.0785733	1.00E-05	0.208197
1.50E-05	0.210128	1.50E-05	-0.0103406	1.50E-05	0.210772
2.00E-05	0.281258	2.00E-05	0.0572483	2.00E-05	0.206266
2.50E-05	0.343697	2.50E-05	0.12355	2.50E-05	0.197254
3.00E-05	0.392619	3.00E-05	0.186311	3.00E-05	0.171828
3.50E-05	0.432206	3.50E-05	0.241026	3.50E-05	0.144792
4.00E-05	0.456667	4.00E-05	0.288338	4.00E-05	0.117113
4.50E-05	0.462139	4.50E-05	0.32503	4.50E-05	0.0823528
5.00E-05	0.45023	5.00E-05	0.350456	5.00E-05	0.040512
5.50E-05	0.422229	5.50E-05	0.363008	5.50E-05	-0.000363201
6.00E-05	0.385216	6.00E-05	0.36333	6.00E-05	-0.0373762
6.50E-05	0.331145	6.50E-05	0.350456	6.50E-05	-0.0718144
7.00E-05	0.260659	7.00E-05	0.325351	7.00E-05	-0.110437
7.50E-05	0.184058	7.50E-05	0.28866	7.50E-05	-0.144231
8.00E-05	0.10617	8.00E-05	0.241348	8.00E-05	-0.170945
8.50E-05	0.0192698	8.50E-05	0.185989	8.50E-05	-0.188325
9.00E-05	-0.0698833	9.00E-05	0.124194	9.00E-05	-0.204739
9.50E-05	-0.153565	9.50E-05	0.0578921	9.50E-05	-0.213107
1.00E-04	-0.229844	1.00E-04	-0.0106625	1.00E-04	-0.211498
0.000105	-0.300651	0.000105	-0.079217	0.000105	-0.200555
0.00011	-0.362447	0.00011	-0.144231	0.00011	-0.182853
0.000115	-0.412334	0.000115	-0.204417	0.000115	-0.167083
0.00012	-0.44291	0.00012	-0.257201	0.00012	-0.13876
0.000125	-0.45514	0.000125	-0.300973	0.000125	-0.101425
0.00013	-0.461255	0.00013	-0.334446	0.00013	-0.0647336
0.000135	-0.445484	0.000135	-0.355688	0.000135	-0.0293299
0.00014	-0.413943	0.00014	-0.363734	0.00014	0.00800496
0.000145	-0.364056	0.000145	-0.360194	0.000145	0.0501676
0.00015	-0.305157	0.00015	-0.342814	0.00015	0.0926521
0.000155	-0.239177	0.000155	-0.312882	0.000155	0.122584
0.00016	-0.159036	0.00016	-0.273294	0.00016	0.149298
0.000165	-0.0708488	0.000165	-0.222441	0.000165	0.176656
0.00017	0.0147639	0.00017	-0.16483	0.00017	0.198542
0.000175	0.0958706	0.000175	-0.100781	0.000175	0.207232
0.00018	0.177299	0.00018	-0.0338358	0.00018	0.207232
0.000185	0.260015	0.000185	0.0347187	0.000185	0.207232
0.00019	0.326639	0.00019	0.101986	0.00019	0.200473
0.000195	0.377813	0.000195	0.166034	0.000195	0.181483
0.0002	0.421585	0.0002	0.22429	0.0002	0.153804
